index,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,INCOME
11322,58,7,10,6,10,0,4,0,0,0,20,39,0
11323,18,6,10,4,4,0,4,0,0,0,50,39,0
11324,65,4,12,2,4,4,4,1,3818,0,40,39,0
11325,50,6,9,2,4,4,4,1,0,1887,40,39,1
11326,26,4,10,4,8,3,4,1,0,0,40,39,0
11327,45,1,14,2,12,4,4,1,0,0,50,39,1
11328,19,0,10,4,0,3,4,1,0,0,40,39,0
11329,29,1,9,2,13,4,4,1,0,0,40,39,1
11330,52,4,10,2,12,5,4,0,0,0,52,2,1
11331,23,4,13,4,4,3,4,0,0,0,40,39,0
11332,21,4,9,4,8,3,4,1,0,0,40,39,0
11333,48,2,9,4,4,3,4,0,0,0,40,39,0
11334,59,0,14,2,0,4,4,1,0,0,35,39,1
11335,50,4,13,2,4,4,4,1,0,0,40,39,1
11336,41,7,13,4,11,0,2,1,0,1590,40,33,0
11337,32,4,9,0,12,1,2,0,0,0,30,39,0
11338,40,4,9,2,5,4,2,1,0,0,40,39,0
11339,19,4,9,4,6,0,4,1,0,0,30,39,0
11340,30,0,3,2,0,4,4,1,0,0,40,26,0
11341,42,7,9,5,1,1,4,1,0,0,39,39,0
11342,23,4,13,4,1,3,4,0,0,0,50,39,0
11343,37,6,9,0,5,0,4,1,27828,0,40,39,1
11344,21,4,7,4,10,0,4,0,0,0,24,39,0
11345,28,4,13,2,13,4,4,1,0,0,40,39,1
11346,50,0,9,2,0,4,2,1,0,0,40,39,0
11347,20,4,10,4,12,3,4,1,0,0,25,39,0
11348,21,4,7,4,3,0,4,1,0,0,35,39,0
11349,21,4,10,4,8,2,4,1,0,0,16,39,0
11350,45,6,13,4,10,0,4,1,0,0,40,39,0
11351,49,5,9,2,3,4,4,1,0,0,40,39,0
11352,53,5,10,0,12,0,4,1,8614,0,50,5,1
11353,41,4,9,0,7,3,4,1,0,0,40,39,0
11354,48,2,13,3,1,1,1,0,0,0,40,30,0
11355,73,0,9,6,0,0,4,0,0,0,15,39,0
11356,34,4,10,5,4,1,4,0,0,0,40,39,0
11357,24,4,9,4,1,3,4,0,0,0,40,39,0
11358,58,7,9,4,1,0,4,0,0,0,16,39,0
11359,41,4,13,2,12,4,4,1,0,0,50,39,1
11360,53,4,1,2,8,4,4,1,0,0,40,26,0
11361,40,4,9,2,3,4,2,1,0,0,40,39,0
11362,28,6,10,2,3,4,4,1,7298,0,40,39,1
11363,32,4,10,2,12,4,4,1,0,1740,47,39,0
11364,44,5,10,4,4,0,2,1,2202,0,45,39,0
11365,18,4,7,4,8,2,4,0,0,0,40,39,0
11366,37,7,9,5,8,1,4,0,0,0,40,39,0
11367,43,4,12,4,1,0,2,0,0,0,45,39,0
11368,22,4,9,4,8,3,4,0,0,0,40,39,0
11369,28,4,6,4,6,2,2,1,0,0,40,39,0
11370,51,4,10,0,4,1,4,0,0,0,40,39,0
11371,63,4,9,0,10,0,4,0,0,0,72,39,0
11372,29,4,10,2,11,4,4,1,0,0,45,39,0
11373,44,4,13,2,4,4,4,1,7298,0,48,39,1
11374,44,4,4,5,8,1,4,0,0,0,38,29,0
11375,37,7,10,2,8,4,4,1,0,0,40,39,0
11376,62,1,9,2,1,4,2,1,0,0,40,39,0
11377,31,4,9,2,3,4,4,1,0,0,52,39,0
11378,20,4,9,4,6,3,4,1,0,0,30,39,0
11379,48,4,6,0,7,1,4,0,0,1594,32,39,0
11380,24,6,10,4,8,0,4,0,0,0,50,39,0
11381,56,7,13,2,4,4,4,1,0,0,40,39,0
11382,36,1,10,2,1,4,4,1,0,0,35,39,0
11383,29,4,9,4,3,3,4,1,0,0,40,39,0
11384,34,4,15,4,13,0,1,1,0,1564,40,19,1
11385,39,4,10,4,3,3,2,1,0,0,40,39,0
11386,29,4,10,4,6,0,2,1,0,0,45,39,0
11387,38,5,9,2,4,4,4,1,0,0,65,39,0
11388,23,4,5,4,8,3,1,1,0,0,20,30,0
11389,37,4,9,2,8,4,4,1,0,0,40,13,0
11390,30,6,10,0,8,1,4,0,0,0,30,39,0
11391,58,0,10,2,0,5,4,0,0,0,36,39,0
11392,42,4,12,2,13,4,4,1,0,0,40,39,0
11393,59,2,9,6,8,0,4,0,0,1504,19,39,0
11394,45,4,9,2,6,4,2,1,7298,0,40,39,1
11395,46,4,10,2,12,4,4,1,0,0,40,39,0
11396,25,4,14,4,10,0,4,0,4650,0,37,39,0
11397,41,5,9,0,3,0,4,1,0,0,55,39,0
11398,49,4,9,2,14,4,4,1,0,0,50,39,1
11399,37,4,10,2,8,4,4,1,0,0,40,39,0
11400,31,4,9,4,3,0,4,1,0,0,45,39,0
11401,22,4,12,2,4,4,1,1,0,0,6,39,0
11402,22,4,9,0,12,3,4,0,0,0,33,39,0
11403,17,4,7,4,9,3,4,0,0,0,20,39,0
11404,47,4,16,2,10,4,4,1,0,0,50,39,1
11405,17,4,6,4,8,2,4,1,0,0,15,39,0
11406,39,4,3,2,6,4,4,1,0,0,40,26,0
11407,23,4,10,4,1,3,4,1,0,0,20,39,0
11408,41,4,13,2,10,4,4,1,0,0,40,39,1
11409,36,1,14,2,10,4,4,1,0,0,45,39,1
11410,52,4,13,2,10,4,4,1,0,1902,40,39,1
11411,21,4,9,4,3,0,4,0,0,0,30,39,0
11412,33,4,6,0,6,0,4,0,0,0,36,39,0
11413,17,0,7,4,0,3,4,0,0,0,35,39,0
11414,41,4,9,4,3,0,4,1,0,0,44,39,0
11415,19,4,9,4,12,3,4,0,0,0,35,39,0
11416,38,1,9,4,1,0,4,1,0,0,45,39,1
11417,24,4,10,4,3,0,4,1,0,0,40,39,0
11418,38,4,13,0,12,1,4,0,1151,0,40,39,0
11419,39,7,13,2,10,4,4,1,0,0,45,39,1
11420,19,4,10,4,12,3,4,0,0,0,15,39,0
11421,31,0,12,4,0,3,4,0,0,0,25,39,0
11422,42,4,10,2,1,5,4,0,0,0,40,39,0
11423,36,4,9,4,12,3,4,1,0,0,45,0,0
11424,29,4,10,2,6,4,4,1,0,0,40,39,0
11425,17,4,8,4,6,3,4,1,0,0,20,39,0
11426,47,2,13,2,3,4,4,1,0,0,50,39,1
11427,24,4,10,0,1,0,4,0,0,0,60,39,0
11428,61,1,10,2,4,4,4,1,0,0,40,39,1
11429,40,6,10,2,3,4,4,1,0,0,60,39,0
11430,31,0,5,0,0,0,4,0,0,0,25,39,0
11431,59,4,9,2,10,5,2,0,0,0,38,23,0
11432,29,4,10,0,13,0,4,1,0,0,55,39,0
11433,26,4,9,5,8,0,4,1,0,0,40,39,0
11434,46,4,9,2,14,4,4,1,0,0,40,39,1
11435,56,1,9,2,1,4,4,1,0,0,40,39,1
11436,25,4,13,4,1,0,4,0,0,0,40,39,0
11437,17,4,8,4,12,3,4,0,0,0,18,39,0
11438,29,4,11,4,4,0,2,0,0,0,40,39,0
11439,23,4,3,4,6,1,4,1,0,0,30,39,0
11440,67,4,9,4,4,0,4,0,0,0,35,39,0
11441,29,4,14,4,10,0,4,0,0,0,50,39,0
11442,33,4,12,0,1,0,4,0,0,880,40,39,0
11443,32,4,9,4,14,3,4,1,0,0,40,39,0
11444,34,4,10,2,8,4,4,1,0,0,62,26,0
11445,49,4,9,2,7,4,4,1,0,0,40,39,0
11446,54,6,10,0,3,0,4,1,0,0,40,0,0
11447,39,4,9,0,8,0,4,1,0,0,40,39,0
11448,41,4,13,4,3,0,4,1,0,0,40,39,0
11449,31,4,10,0,1,1,4,0,0,0,38,39,0
11450,47,1,16,2,10,4,4,1,0,0,40,39,1
11451,27,4,9,4,7,2,4,1,0,0,1,39,0
11452,23,4,7,2,14,4,4,1,4508,0,25,39,0
11453,44,4,4,2,14,4,4,1,0,0,80,39,1
11454,25,4,12,2,4,4,4,1,0,0,45,39,0
11455,23,4,10,4,1,3,4,0,0,0,16,39,0
11456,52,4,9,2,3,4,4,1,0,0,50,39,1
11457,62,1,9,6,4,0,4,0,0,0,36,39,0
11458,31,4,13,4,10,0,4,0,0,0,40,39,0
11459,19,4,7,2,3,4,4,1,0,0,60,39,0
11460,22,0,10,4,0,3,4,1,0,0,36,39,0
11461,53,4,10,2,3,4,4,1,0,0,40,13,0
11462,25,4,9,4,3,0,4,0,0,0,40,39,0
11463,45,4,9,4,14,0,4,1,0,0,40,39,0
11464,69,4,5,4,3,2,4,1,2993,0,40,39,0
11465,49,4,9,2,3,4,4,1,0,0,40,39,1
11466,42,4,13,2,10,5,1,0,0,0,27,36,1
11467,44,6,9,2,5,4,4,1,0,0,40,39,1
11468,56,2,10,2,3,4,4,1,0,0,41,39,1
11469,37,7,9,2,7,4,4,1,0,0,40,39,1
11470,37,4,13,2,4,4,4,1,0,0,45,39,1
11471,22,4,10,4,8,0,4,0,0,0,40,39,0
11472,34,2,13,2,10,4,4,1,0,0,40,39,1
11473,36,4,9,4,7,0,4,1,0,0,40,39,0
11474,54,0,9,0,0,0,4,1,0,0,20,39,0
11475,28,2,10,2,4,4,4,1,0,0,65,39,0
11476,28,4,13,2,10,4,4,1,0,0,50,39,0
11477,36,4,6,4,12,1,4,0,0,0,35,0,0
11478,73,2,3,2,11,4,4,1,0,0,20,39,0
11479,37,6,9,2,5,4,4,1,0,0,60,39,0
11480,24,4,13,4,4,3,2,0,0,0,65,39,0
11481,30,7,9,1,1,3,4,0,0,0,38,39,0
11482,38,4,11,2,8,4,4,1,0,0,40,39,0
11483,50,4,10,2,1,4,1,1,0,0,40,30,1
11484,69,0,9,2,0,4,4,1,0,0,45,39,1
11485,43,4,15,3,10,0,4,1,99999,0,40,39,1
11486,42,4,9,2,6,4,2,1,0,0,40,39,0
11487,54,7,10,0,1,0,4,0,0,0,38,39,0
11488,27,7,12,4,4,0,4,0,0,0,58,39,0
11489,39,4,10,0,12,0,4,1,0,0,45,39,0
11490,27,4,10,4,1,0,2,0,0,0,40,23,0
11491,30,4,9,2,6,4,4,1,0,0,66,39,0
11492,30,4,9,2,14,4,4,1,0,2057,40,39,0
11493,37,4,10,2,3,4,4,1,0,0,40,39,0
11494,50,1,13,0,10,0,4,1,0,0,60,39,1
11495,36,4,10,0,3,1,4,0,0,0,40,5,0
11496,22,4,10,4,6,3,2,1,0,0,10,39,0
11497,21,4,10,4,3,0,4,1,0,0,40,39,0
11498,33,4,13,2,1,4,4,1,0,1579,42,39,0
11499,76,4,4,6,8,0,4,0,0,0,25,39,0
11500,22,0,10,4,0,0,4,0,0,0,28,39,0
11501,37,4,13,2,1,4,4,1,0,0,40,39,0
11502,34,4,10,2,12,4,4,1,0,0,60,39,0
11503,29,4,9,2,5,4,4,1,0,0,97,39,0
11504,29,4,9,2,14,4,4,1,0,0,40,39,0
11505,28,4,13,2,12,4,4,1,0,0,40,39,0
11506,73,6,10,2,4,4,4,1,0,0,35,39,0
11507,43,4,10,0,4,0,2,0,0,0,40,39,0
11508,39,4,10,2,3,4,4,1,0,0,40,39,0
11509,74,4,6,6,8,0,2,0,0,0,6,39,0
11510,27,7,13,4,10,0,4,1,0,0,30,39,0
11511,47,4,9,2,14,4,4,1,0,0,60,39,0
11512,90,4,9,4,8,3,4,0,0,0,24,39,0
11513,47,4,13,2,10,4,4,1,0,0,60,39,1
11514,42,4,13,2,4,4,4,1,0,0,40,39,1
11515,69,4,13,0,6,0,4,1,0,0,40,39,0
11516,18,0,8,4,0,3,3,1,0,0,40,39,0
11517,23,4,13,4,13,0,4,0,0,0,20,39,0
11518,44,2,9,2,10,4,4,1,0,0,30,39,0
11519,41,4,9,2,12,4,4,1,2829,0,40,39,0
11520,47,2,10,4,1,0,2,1,0,0,40,39,0
11521,43,4,13,2,4,4,2,1,7688,0,40,39,1
11522,33,4,10,4,8,0,2,1,0,0,40,39,0
11523,48,4,7,4,8,0,4,0,0,0,30,39,0
11524,39,4,13,0,12,1,4,1,0,0,60,39,0
11525,43,4,14,0,4,1,4,0,0,2547,40,39,1
11526,18,0,10,4,0,3,4,0,0,0,20,39,0
11527,52,4,9,6,9,2,4,0,0,0,40,39,0
11528,18,4,9,4,12,3,4,0,0,0,20,39,0
11529,27,5,9,4,12,3,4,1,0,0,45,39,0
11530,27,5,13,2,4,4,4,1,0,1887,45,39,1
11531,45,2,9,4,1,0,4,0,0,0,40,39,0
11532,79,0,15,2,0,4,4,1,0,0,10,39,0
11533,24,4,11,2,8,4,4,1,0,0,20,39,0
11534,25,4,10,3,12,1,4,0,0,0,40,39,0
11535,42,6,6,6,14,1,4,1,0,0,35,39,0
11536,63,6,4,2,3,4,4,1,0,0,40,39,0
11537,40,4,9,2,1,5,4,0,0,0,46,39,1
11538,47,4,15,2,4,4,4,1,7688,0,60,39,1
11539,42,4,9,2,3,4,4,1,0,0,50,39,1
11540,42,4,10,0,4,1,4,0,0,0,45,39,0
11541,63,2,13,2,10,4,4,1,0,0,40,39,1
11542,37,2,13,0,10,1,4,0,0,0,55,39,0
11543,65,4,9,2,1,4,4,1,0,0,20,39,0
11544,30,0,6,0,0,1,4,1,0,0,40,39,0
11545,62,4,13,2,3,4,4,1,7688,0,50,39,1
11546,46,4,9,0,3,0,0,1,0,0,40,39,0
11547,23,4,9,4,12,2,2,0,0,0,25,23,0
11548,47,2,13,2,10,5,4,0,0,0,45,39,0
11549,20,4,10,4,8,3,4,1,0,0,20,39,0
11550,21,0,9,4,0,3,4,0,0,0,10,39,0
11551,28,4,9,4,6,3,4,1,0,0,40,39,0
11552,61,2,9,2,8,4,4,1,0,0,40,39,0
11553,30,7,9,2,8,5,4,0,0,0,72,39,0
11554,30,7,13,2,11,4,4,1,0,0,72,39,1
11555,29,4,13,4,12,0,4,1,0,0,50,39,1
11556,39,4,9,6,7,1,2,0,0,0,40,39,0
11557,23,4,7,0,8,1,4,0,0,0,35,39,0
11558,32,4,7,4,9,1,2,0,0,0,40,39,0
11559,63,4,9,6,8,0,4,0,0,0,34,39,0
11560,19,6,10,4,3,0,4,0,0,0,15,39,0
11561,57,7,16,0,10,0,4,1,0,0,60,39,1
11562,41,4,13,2,3,4,4,1,0,0,40,39,1
11563,23,4,11,4,12,3,4,1,0,0,40,39,0
11564,30,4,16,4,10,3,4,1,0,0,20,39,0
11565,43,5,12,2,4,4,4,1,0,0,50,39,0
11566,64,6,4,2,8,4,4,1,0,0,25,39,0
11567,56,4,3,5,7,0,4,1,0,0,40,39,0
11568,32,4,9,2,1,4,4,1,0,0,40,39,0
11569,55,4,9,2,3,4,4,1,0,0,45,39,0
11570,17,4,7,4,8,3,4,0,0,0,12,39,0
11571,17,4,6,4,8,3,2,1,0,0,20,39,0
11572,29,4,10,2,1,5,4,0,0,0,65,39,0
11573,23,0,9,5,0,3,4,0,0,0,40,39,0
11574,37,4,9,0,3,0,4,1,0,0,50,39,0
11575,39,4,9,0,9,1,4,0,0,0,22,39,0
11576,36,4,13,2,4,5,4,0,0,0,40,39,1
11577,50,4,13,0,4,0,4,1,0,0,55,39,1
11578,41,0,11,2,0,4,4,1,0,2415,12,39,1
11579,31,4,10,4,7,0,4,0,0,0,50,39,0
11580,71,0,9,2,0,4,4,1,0,2489,15,39,0
11581,56,4,10,6,4,0,2,0,0,0,32,39,0
11582,51,4,10,2,3,4,4,1,7298,0,40,39,1
11583,20,4,10,5,8,3,4,0,0,0,30,39,0
11584,53,4,13,0,10,0,4,1,14344,0,55,39,1
11585,33,7,14,4,10,0,2,0,0,0,35,39,0
11586,27,4,10,2,1,5,2,0,0,2377,20,39,0
11587,40,4,10,2,3,4,4,1,5178,0,40,39,1
11588,45,4,10,0,1,1,2,0,0,0,32,39,0
11589,54,4,11,2,3,4,1,1,5013,0,40,40,0
11590,33,6,9,5,3,2,4,1,0,0,50,39,0
11591,27,0,9,5,0,2,4,0,0,0,40,39,0
11592,36,4,6,4,5,3,2,1,0,0,60,39,0
11593,42,2,14,2,10,4,4,1,0,0,55,39,1
11594,33,4,10,4,1,3,4,0,0,0,40,39,0
11595,19,4,10,4,1,3,4,0,0,0,25,0,0
11596,52,1,13,2,4,4,4,1,0,0,45,39,1
11597,41,2,14,2,10,5,1,0,0,0,40,36,1
11598,30,4,10,2,3,4,4,1,0,0,40,39,0
11599,22,4,10,4,1,3,4,1,0,0,40,39,0
11600,47,4,13,2,4,4,4,1,3103,0,60,39,1
11601,26,4,3,4,14,0,4,1,0,0,40,4,0
11602,36,4,7,5,7,0,2,1,0,0,40,39,0
11603,35,4,9,5,7,1,4,1,0,0,40,39,0
11604,46,4,10,2,11,4,2,1,0,0,40,39,1
11605,24,4,13,4,10,3,4,0,0,0,8,39,0
11606,30,4,11,2,10,4,4,1,5178,0,52,39,1
11607,38,4,9,0,7,3,4,1,0,0,40,39,0
11608,50,4,9,0,12,1,4,0,0,0,45,39,0
11609,41,2,10,0,1,1,2,0,0,0,40,39,0
11610,38,4,9,2,4,4,4,1,0,0,60,39,1
11611,36,4,13,4,12,0,2,1,0,0,48,39,0
11612,47,4,9,2,12,4,4,1,0,0,50,39,1
11613,59,4,10,2,1,2,4,0,0,0,16,39,1
11614,35,0,13,0,0,1,4,0,0,0,16,0,0
11615,59,4,16,2,10,4,4,1,0,0,60,39,1
11616,52,4,10,2,4,4,4,1,0,0,45,39,1
11617,37,5,11,2,12,4,4,1,0,0,60,39,1
11618,52,4,13,3,8,2,2,0,0,0,40,14,0
11619,51,4,12,2,3,4,4,1,0,0,45,39,1
11620,67,6,13,2,4,4,4,1,0,0,55,39,0
11621,58,0,7,0,0,0,2,1,0,0,15,39,0
11622,68,4,6,6,8,1,2,0,0,0,20,39,0
11623,71,4,5,0,9,0,2,0,0,0,6,39,0
11624,49,2,14,2,1,4,4,1,0,0,40,39,0
11625,35,2,9,2,8,4,4,1,0,0,40,39,0
11626,18,4,9,4,1,3,4,1,0,0,40,39,0
11627,29,4,6,2,5,5,4,0,0,0,40,39,0
11628,47,6,13,2,10,4,4,1,0,0,60,39,0
11629,31,4,5,4,5,0,4,1,0,0,40,33,0
11630,22,1,10,4,4,0,2,1,0,0,40,39,0
11631,20,4,10,4,13,0,4,0,0,0,10,39,0
11632,57,4,9,0,12,0,4,0,0,0,26,39,0
11633,18,4,10,4,8,3,4,0,0,0,15,39,0
11634,32,4,9,2,10,4,4,1,0,0,40,39,0
11635,39,4,9,0,8,3,4,1,0,0,40,39,0
11636,37,4,13,0,10,0,4,0,0,0,40,39,0
11637,51,4,9,2,12,4,1,1,0,0,50,1,0
11638,48,4,10,2,1,4,4,1,0,0,40,39,1
11639,39,4,9,2,14,4,4,1,0,0,55,39,1
11640,35,4,13,2,12,4,4,1,0,0,45,39,0
11641,40,4,3,2,8,4,3,1,4064,0,40,26,0
11642,19,4,9,4,12,3,4,1,0,0,25,39,0
11643,28,4,9,0,1,0,4,1,0,0,40,39,0
11644,23,4,10,4,12,0,4,0,0,1974,40,39,0
11645,18,4,10,4,12,3,4,1,0,0,35,39,0
11646,23,2,13,4,10,0,4,1,0,0,40,39,0
11647,47,2,7,2,14,4,4,1,3411,0,40,8,0
11648,42,1,13,0,1,3,4,1,0,0,40,39,0
11649,25,4,10,4,12,3,4,1,0,0,40,39,0
11650,17,4,6,4,12,3,4,0,0,0,12,39,0
11651,34,4,13,4,4,0,4,0,0,0,45,39,0
11652,30,5,14,2,4,4,4,1,15024,0,60,0,1
11653,29,4,12,4,4,3,4,1,0,0,40,39,0
11654,22,4,10,2,1,5,4,0,0,0,40,39,0
11655,46,1,9,4,6,0,4,1,0,0,40,39,0
11656,69,4,9,2,12,4,4,1,0,0,24,39,0
11657,50,4,9,2,3,4,4,1,0,0,60,39,1
11658,19,0,10,4,0,3,4,1,0,0,30,39,0
11659,59,4,9,2,7,4,4,1,0,0,40,0,0
11660,45,1,10,2,10,4,4,1,0,0,40,39,1
11661,41,7,14,4,1,0,2,0,0,0,40,39,0
11662,47,1,13,0,10,1,4,1,0,0,40,39,0
11663,64,4,7,6,5,1,4,0,0,0,40,39,0
11664,29,4,10,2,8,4,4,1,0,0,35,39,0
11665,29,4,15,0,10,3,4,0,2174,0,72,39,0
11666,17,4,7,4,10,3,4,0,0,0,20,39,0
11667,24,4,9,4,1,1,4,1,0,0,60,39,0
11668,28,4,9,2,3,4,4,1,0,0,40,39,0
11669,35,4,9,4,8,0,4,1,3325,0,50,39,0
11670,48,4,13,2,12,4,4,1,0,0,60,39,0
11671,36,4,11,4,10,1,2,0,0,0,38,39,0
11672,38,4,11,4,3,0,4,0,0,0,40,32,0
11673,49,4,9,0,3,0,4,1,0,1669,40,39,0
11674,42,4,14,2,10,4,4,1,0,0,40,39,1
11675,36,5,11,2,12,4,4,1,0,0,60,39,0
11676,25,4,6,4,7,0,4,0,0,0,40,4,0
11677,41,4,14,2,7,4,4,1,0,0,40,39,0
11678,35,6,9,2,5,4,4,1,0,0,30,39,0
11679,32,4,11,0,4,0,4,0,0,0,50,39,0
11680,41,6,14,2,10,4,4,1,0,0,40,39,1
11681,48,4,10,2,14,4,4,1,0,0,60,39,0
11682,56,4,9,2,12,5,4,0,0,0,50,39,0
11683,47,6,10,2,8,4,2,1,0,0,40,39,0
11684,30,7,9,4,12,1,2,0,0,0,40,39,0
11685,51,4,7,2,3,4,4,1,0,0,40,39,1
11686,22,5,13,4,1,3,4,1,0,0,40,35,0
11687,49,6,13,2,4,4,4,1,0,0,60,39,1
11688,67,0,9,6,0,0,4,0,0,0,10,11,0
11689,26,4,9,2,7,4,4,1,3464,0,48,39,0
11690,35,4,13,3,3,1,4,1,0,0,40,39,0
11691,37,0,5,0,0,1,4,0,0,0,40,39,0
11692,34,4,10,4,1,0,4,1,0,0,40,39,0
11693,51,7,9,2,4,4,4,1,0,0,40,39,0
11694,26,4,13,2,4,4,4,1,0,0,40,39,0
11695,28,1,10,4,1,1,2,0,3887,0,40,39,0
11696,32,4,4,2,3,4,4,1,0,0,35,39,0
11697,55,4,7,5,1,1,2,0,0,0,40,39,0
11698,17,4,7,4,12,3,4,0,0,0,20,39,0
11699,40,4,10,5,4,1,4,0,0,0,40,39,0
11700,38,4,13,0,12,3,4,1,0,0,50,39,0
11701,67,5,9,6,4,0,4,0,15831,0,40,39,1
11702,44,4,9,0,7,3,4,1,0,0,40,39,0
11703,26,4,10,2,4,4,4,1,7688,0,40,39,1
11704,25,4,9,0,6,3,4,0,0,0,40,39,0
11705,45,4,9,0,1,1,4,0,0,0,40,39,0
11706,38,4,9,2,1,4,4,1,0,0,45,39,1
11707,62,4,10,2,3,4,4,1,0,0,45,39,0
11708,20,4,9,4,8,0,4,1,0,2001,40,39,0
11709,45,7,10,3,8,2,2,1,0,0,40,14,0
11710,47,6,14,2,10,5,4,0,0,0,20,39,1
11711,49,4,13,0,1,0,4,1,0,0,40,39,0
11712,36,4,9,2,3,4,4,1,0,0,40,39,1
11713,24,0,9,0,0,1,2,0,0,0,37,39,0
11714,29,4,9,5,8,1,2,0,0,0,30,39,0
11715,23,4,7,4,5,2,4,0,0,0,40,33,0
11716,50,4,9,2,3,4,4,1,0,0,40,39,0
11717,44,4,13,2,4,4,2,1,0,1902,40,39,1
11718,44,4,13,2,10,4,4,1,0,0,40,39,1
11719,32,4,9,2,13,5,4,0,0,0,36,39,0
11720,73,4,9,2,8,4,4,1,0,0,30,39,0
11721,24,4,14,4,10,0,4,0,0,0,40,39,0
11722,46,7,9,2,8,5,2,0,0,0,40,39,0
11723,61,5,10,2,12,4,4,1,7688,0,36,39,1
11724,37,1,14,4,4,3,4,0,0,0,40,39,0
11725,29,4,11,2,3,4,4,1,0,0,40,39,1
11726,40,4,12,2,4,4,4,1,0,0,40,39,1
11727,17,4,7,4,7,3,3,1,0,0,12,39,0
11728,30,4,9,0,1,1,4,0,0,0,40,39,0
11729,19,4,9,4,8,0,4,0,0,1719,40,39,0
11730,30,4,16,4,10,0,4,1,0,0,60,39,0
11731,90,0,9,6,0,0,4,1,401,0,4,39,0
11732,76,0,3,6,0,1,4,0,0,0,40,39,0
11733,47,4,9,0,1,1,4,0,0,1504,35,39,0
11734,65,0,1,2,0,4,2,1,0,0,30,39,0
11735,25,4,10,4,1,3,4,1,0,0,40,39,0
11736,41,4,13,0,10,3,4,0,0,0,40,39,0
11737,47,4,9,2,14,4,4,1,0,0,40,39,0
11738,27,2,12,4,1,1,2,0,0,0,40,39,0
11739,42,2,9,2,3,4,4,1,0,0,44,39,0
11740,49,4,9,0,8,0,4,0,0,0,20,39,0
11741,37,4,13,2,12,4,4,1,0,1902,40,39,1
11742,19,7,10,4,1,3,4,1,0,0,15,39,0
11743,24,4,9,2,3,4,4,1,0,0,38,39,0
11744,34,2,15,2,10,4,4,1,0,0,40,39,1
11745,33,4,13,4,1,0,4,1,0,0,40,39,0
11746,44,6,10,0,4,0,4,0,0,0,40,39,0
11747,37,1,13,2,1,4,1,1,7298,0,40,30,1
11748,45,4,9,4,3,3,4,1,0,0,40,39,0
11749,35,4,13,4,6,0,2,1,0,0,40,39,0
11750,58,5,9,2,12,4,4,1,0,0,50,39,0
11751,45,4,10,0,8,0,4,0,0,0,50,39,0
11752,54,4,10,2,3,4,4,1,0,0,40,39,1
11753,45,4,14,2,4,4,4,1,0,0,40,39,1
11754,69,4,10,2,4,4,4,1,20051,0,50,39,1
11755,24,4,9,4,3,3,2,1,0,0,40,39,0
11756,36,4,9,2,3,4,1,1,0,0,40,19,0
11757,61,7,6,4,8,0,2,0,0,0,38,39,0
11758,57,5,13,2,4,4,4,1,7688,0,60,39,1
11759,56,4,9,0,3,2,4,1,0,0,40,39,0
11760,35,4,14,2,10,4,4,1,0,1977,45,39,1
11761,51,2,13,2,4,4,4,1,0,0,50,39,1
11762,50,4,7,4,7,2,4,0,0,0,40,39,0
11763,25,4,10,4,13,3,4,0,0,0,43,39,0
11764,46,4,14,2,4,4,1,1,0,0,50,24,1
11765,23,4,13,4,1,3,4,0,0,0,25,39,0
11766,44,4,9,2,14,4,4,1,0,0,40,39,0
11767,38,7,9,0,1,1,4,0,0,0,40,39,0
11768,35,0,9,4,0,3,4,1,0,0,40,39,0
11769,25,4,10,4,13,0,3,0,0,0,40,39,0
11770,78,0,9,6,0,0,4,0,1086,0,20,39,0
11771,18,4,6,4,8,3,4,0,0,0,15,39,0
11772,40,4,9,3,6,0,4,1,2174,0,60,31,0
11773,61,0,9,2,0,4,4,1,0,0,40,39,0
11774,31,7,8,2,8,5,4,0,0,0,40,39,0
11775,33,4,9,2,5,4,4,1,0,0,45,39,0
11776,35,4,11,0,10,1,4,0,0,0,40,39,0
11777,55,7,14,2,4,4,4,1,0,0,45,39,1
11778,19,4,9,4,1,3,4,1,0,0,30,39,0
11779,31,4,10,2,3,4,4,1,0,1579,40,39,0
11780,43,7,14,2,4,4,4,1,0,0,40,39,1
11781,49,2,14,2,4,4,2,1,0,0,47,39,1
11782,48,2,15,2,10,4,4,1,0,0,45,39,1
11783,27,4,9,4,7,3,4,0,0,0,34,39,0
11784,38,7,14,2,4,4,4,1,7298,0,60,39,1
11785,35,4,9,2,1,5,4,0,4386,0,35,39,1
11786,29,4,9,4,7,2,3,1,0,0,40,7,0
11787,27,4,13,4,12,3,4,1,0,0,2,39,0
11788,31,4,5,2,3,4,4,1,0,0,43,39,0
11789,26,4,13,2,10,4,4,1,0,0,40,39,0
11790,53,6,9,2,12,4,4,1,0,0,35,39,0
11791,23,4,9,4,1,0,4,0,0,0,30,39,0
11792,32,1,9,5,7,0,2,1,0,0,46,39,0
11793,54,0,9,6,0,3,4,0,0,0,40,39,0
11794,36,4,13,0,12,3,4,0,0,0,40,39,0
11795,22,4,9,4,5,0,4,1,0,0,50,39,0
11796,62,4,10,2,1,5,4,0,0,0,40,39,0
11797,41,4,9,2,3,4,4,1,0,1485,44,39,1
11798,59,5,13,2,4,4,4,1,0,1977,50,39,1
11799,43,4,9,2,1,5,4,0,0,0,40,39,1
